episode_id,seed,task_id,step,day,hour,weather,battery_level,solar_output,wind_output,generation,grid_price,home_demand,rule_action,rule_action_name,rule_reward,optimal_action,optimal_action_name,optimal_reward,reward_gap
3,0,3,168,7,23,sunny,59.0,0.31,3.39,3.7,6.55,6.25,1,DISTRIBUTE,-0.745,1,DISTRIBUTE,-0.745,0.0
4,1,1,1,1,0,cloudy,50.0,0.42,7.63,8.05,2.86,4.08,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,1,1,0,sunny,50.0,0.34,3.43,3.77,3.16,4.11,1,DISTRIBUTE,-0.082,1,DISTRIBUTE,-0.082,0.0
5,1,2,2,1,1,sunny,50.0,0.19,4.47,4.66,2.54,4.13,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,3,1,2,cloudy,54.66,0.27,6.99,7.26,2.69,4.77,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,4,1,3,cloudy,61.92,0.22,6.04,6.26,2.55,3.17,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,5,1,4,sunny,68.18,0.3,3.77,4.07,2.72,4.0,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,6,1,5,cloudy,72.25,0.26,5.96,6.22,2.98,3.82,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,7,1,6,sunny,78.47,0.12,2.37,2.49,6.19,6.67,1,DISTRIBUTE,-1.234,1,DISTRIBUTE,-1.234,0.0
5,1,2,8,1,7,cloudy,78.47,1.38,6.41,7.79,5.63,12.68,1,DISTRIBUTE,-1.447,1,DISTRIBUTE,-1.447,0.0
5,1,2,9,1,8,sunny,78.47,7.68,2.29,9.97,5.79,11.47,1,DISTRIBUTE,-0.43,1,DISTRIBUTE,-0.43,0.0
5,1,2,10,1,9,sunny,78.47,10.89,3.76,14.65,6.39,12.34,0,STORE,0.02,0,STORE,0.02,0.0
5,1,2,11,1,10,sunny,93.12,13.31,3.88,17.19,4.95,7.9,0,STORE,-0.5155,0,STORE,-0.5155,0.0
5,1,2,12,1,11,cloudy,100,4.69,5.56,10.25,5.1,7.49,0,STORE,-0.5125,0,STORE,-0.5125,0.0
5,1,2,13,1,12,cloudy,100,4.81,6.13,10.94,5.03,7.95,0,STORE,-0.547,0,STORE,-0.547,0.0
5,1,2,14,1,13,cloudy,100,4.41,5.9,10.31,4.81,7.75,0,STORE,-0.5155,0,STORE,-0.5155,0.0
5,1,2,15,1,14,cloudy,100,4.34,5.54,9.88,5.18,6.51,0,STORE,-0.494,0,STORE,-0.494,0.0
5,1,2,16,1,15,sunny,100,10.71,3.79,14.5,4.72,7.33,0,STORE,-0.725,0,STORE,-0.725,0.0
5,1,2,17,1,16,cloudy,100,2.32,6.4,8.72,4.51,7.06,0,STORE,-0.436,0,STORE,-0.436,0.0
5,1,2,18,1,17,sunny,100,4.08,2.6,6.68,11.65,6.24,2,SELL,0.7782,2,SELL,0.7782,0.0
5,1,2,19,1,18,cloudy,93.76,0.14,5.07,5.21,12.24,11.89,2,SELL,0.6377,2,SELL,0.6377,0.0
5,1,2,20,1,19,cloudy,81.87,0.09,5.19,5.28,11.7,12.49,2,SELL,0.6178,2,SELL,0.6178,0.0
5,1,2,21,1,20,cloudy,69.38,0.09,7.13,7.22,12.07,12.59,2,SELL,0.8915,2,SELL,0.8915,0.0
5,1,2,22,1,21,sunny,56.79,0.32,2.91,3.23,6.67,11.19,1,DISTRIBUTE,-2.368,1,DISTRIBUTE,-2.368,0.0
5,1,2,23,1,22,cloudy,56.79,0.33,7.06,7.39,7.18,7.85,1,DISTRIBUTE,-0.118,1,DISTRIBUTE,-0.118,0.0
5,1,2,24,1,23,sunny,56.79,0.0,3.11,3.11,7.15,6.44,1,DISTRIBUTE,-0.979,1,DISTRIBUTE,-0.979,0.0
6,1,3,1,1,0,sunny,50.0,0.49,3.83,4.32,3.23,4.44,1,DISTRIBUTE,-0.016,1,DISTRIBUTE,-0.016,0.0
6,1,3,2,1,1,sunny,50.0,0.11,2.31,2.42,2.62,4.21,1,DISTRIBUTE,-0.517,1,DISTRIBUTE,-0.517,0.0
6,1,3,3,1,2,sunny,50.0,0.19,5.56,5.75,2.62,4.74,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,4,1,3,sunny,55.75,0.04,2.89,2.93,2.52,4.66,1,DISTRIBUTE,-0.499,1,DISTRIBUTE,-0.499,0.0
6,1,3,5,1,4,sunny,55.75,0.11,2.43,2.54,3.02,3.26,1,DISTRIBUTE,-0.196,1,DISTRIBUTE,-0.196,0.0
6,1,3,6,1,5,sunny,55.75,0.09,3.64,3.73,3.22,4.47,1,DISTRIBUTE,-0.202,1,DISTRIBUTE,-0.202,0.0
6,1,3,7,1,6,sunny,55.75,0.21,5.14,5.35,6.33,7.15,1,DISTRIBUTE,-0.52,1,DISTRIBUTE,-0.52,0.0
6,1,3,8,1,7,sunny,55.75,4.01,3.48,7.49,6.45,12.16,1,DISTRIBUTE,-1.381,1,DISTRIBUTE,-1.381,0.0
6,1,3,9,1,8,sunny,55.75,7.81,3.9,11.71,5.78,11.5,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,10,1,9,sunny,67.46,10.71,5.95,16.66,6.39,12.77,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,11,1,10,sunny,84.12,13.25,4.83,18.08,4.98,6.59,0,STORE,-0.11,0,STORE,-0.11,0.0
6,1,3,12,1,11,sunny,100,14.56,3.68,18.24,4.6,6.51,0,STORE,-0.912,0,STORE,-0.912,0.0
6,1,3,13,1,12,sunny,100,15.46,2.39,17.85,5.2,7.63,0,STORE,-0.8925,0,STORE,-0.8925,0.0
6,1,3,14,1,13,sunny,100,14.53,3.94,18.47,5.49,7.99,0,STORE,-0.9235,0,STORE,-0.9235,0.0
6,1,3,15,1,14,sunny,100,13.27,5.09,18.36,4.79,7.42,0,STORE,-0.918,0,STORE,-0.918,0.0
6,1,3,16,1,15,sunny,100,10.88,4.39,15.27,5.32,6.79,0,STORE,-0.7635,0,STORE,-0.7635,0.0
6,1,3,17,1,16,sunny,100,7.72,5.0,12.72,4.94,6.13,0,STORE,-0.636,0,STORE,-0.636,0.0
6,1,3,18,1,17,sunny,100,3.9,4.59,8.49,12.04,7.75,2,SELL,1.0222,2,SELL,1.0222,0.0
6,1,3,19,1,18,sunny,92.25,0.28,4.49,4.77,11.89,11.46,2,SELL,0.5672,2,SELL,0.5672,0.0
6,1,3,20,1,19,sunny,80.79,0.29,4.59,4.88,11.98,11.76,2,SELL,0.5846,2,SELL,0.5846,0.0
6,1,3,21,1,20,sunny,69.03,0.17,4.22,4.39,11.83,12.35,2,SELL,0.5393,2,SELL,0.5393,0.0
6,1,3,22,1,21,sunny,56.68,0.34,5.4,5.74,7.48,12.07,1,DISTRIBUTE,-1.879,1,DISTRIBUTE,-1.879,0.0
6,1,3,23,1,22,sunny,56.68,0.15,5.68,5.83,6.86,6.36,1,DISTRIBUTE,-0.139,1,DISTRIBUTE,-0.139,0.0
6,1,3,24,1,23,sunny,56.68,0.41,2.13,2.54,7.37,7.23,1,DISTRIBUTE,-1.387,1,DISTRIBUTE,-1.387,0.0
6,1,3,25,2,0,sunny,56.68,0.47,4.73,5.2,2.83,3.69,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,26,2,1,sunny,61.88,0.32,2.27,2.59,3.38,3.06,1,DISTRIBUTE,-0.121,1,DISTRIBUTE,-0.121,0.0
6,1,3,27,2,2,sunny,61.88,0.31,2.65,2.96,2.79,3.86,1,DISTRIBUTE,-0.25,1,DISTRIBUTE,-0.25,0.0
6,1,3,28,2,3,sunny,61.88,0.43,3.14,3.57,3.24,4.45,1,DISTRIBUTE,-0.244,1,DISTRIBUTE,-0.244,0.0
6,1,3,29,2,4,sunny,61.88,0.16,3.01,3.17,2.9,4.04,1,DISTRIBUTE,-0.241,1,DISTRIBUTE,-0.241,0.0
6,1,3,30,2,5,sunny,61.88,0.3,3.31,3.61,2.92,4.59,1,DISTRIBUTE,-0.274,1,DISTRIBUTE,-0.274,0.0
6,1,3,31,2,6,sunny,61.88,0.07,5.1,5.17,6.18,7.79,1,DISTRIBUTE,-0.766,1,DISTRIBUTE,-0.766,0.0
6,1,3,32,2,7,sunny,61.88,4.16,5.49,9.65,5.51,12.87,1,DISTRIBUTE,-0.946,1,DISTRIBUTE,-0.946,0.0
6,1,3,33,2,8,sunny,61.88,7.74,2.08,9.82,5.74,11.67,1,DISTRIBUTE,-0.535,1,DISTRIBUTE,-0.535,0.0
6,1,3,34,2,9,sunny,61.88,10.84,4.71,15.55,5.76,12.72,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,35,2,10,sunny,77.43,13.0,6.0,19.0,5.05,7.56,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,36,2,11,sunny,96.43,14.55,2.21,16.76,5.03,7.87,0,STORE,-0.6595,0,STORE,-0.6595,0.0
6,1,3,37,2,12,sunny,100,15.43,5.13,20.56,5.31,7.5,0,STORE,-1.028,0,STORE,-1.028,0.0
6,1,3,38,2,13,sunny,100,14.62,2.98,17.6,5.27,6.87,0,STORE,-0.88,0,STORE,-0.88,0.0
6,1,3,39,2,14,sunny,100,13.39,5.03,18.42,4.98,7.16,0,STORE,-0.921,0,STORE,-0.921,0.0
6,1,3,40,2,15,sunny,100,10.7,4.67,15.37,5.01,7.31,0,STORE,-0.7685,0,STORE,-0.7685,0.0
6,1,3,41,2,16,sunny,100,7.86,5.92,13.78,4.61,7.89,0,STORE,-0.689,0,STORE,-0.689,0.0
6,1,3,42,2,17,sunny,100,4.03,4.45,8.48,11.78,7.38,2,SELL,0.9989,2,SELL,0.9989,0.0
6,1,3,43,2,18,sunny,92.62,0.47,3.84,4.31,11.55,12.53,2,SELL,0.4978,2,SELL,0.4978,0.0
6,1,3,44,2,19,sunny,80.09,0.14,2.09,2.23,12.02,12.58,2,SELL,0.268,2,SELL,0.268,0.0
6,1,3,45,2,20,sunny,67.51,0.48,4.43,4.91,11.86,11.65,2,SELL,0.6023,2,SELL,0.6023,0.0
6,1,3,46,2,21,sunny,55.86,0.19,2.79,2.98,7.15,11.22,1,DISTRIBUTE,-2.452,1,DISTRIBUTE,-2.452,0.0
6,1,3,47,2,22,sunny,55.86,0.16,3.81,3.97,6.77,7.42,1,DISTRIBUTE,-1.015,1,DISTRIBUTE,-1.015,0.0
6,1,3,48,2,23,sunny,55.86,0.22,3.29,3.51,7.17,6.65,1,DISTRIBUTE,-0.922,1,DISTRIBUTE,-0.922,0.0
6,1,3,49,3,0,cloudy,55.86,0.05,5.6,5.65,3.17,3.22,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,50,3,1,cloudy,61.51,0.15,7.86,8.01,3.16,3.97,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,51,3,2,cloudy,69.52,0.26,7.28,7.54,3.14,4.4,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,52,3,3,cloudy,77.06,0.02,4.57,4.59,2.91,4.5,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,53,3,4,cloudy,81.65,0.49,6.54,7.03,3.25,4.65,0,STORE,-0.0,0,STORE,-0.0,0.0
6,1,3,54,3,5,cloudy,88.68,0.48,6.63,7.11,2.93,4.88,0,STORE,-0.0,0,STORE,-0.0,0.0
6,1,3,55,3,6,cloudy,95.79,0.13,4.44,4.57,6.39,6.51,1,DISTRIBUTE,-0.582,1,DISTRIBUTE,-0.582,0.0
6,1,3,56,3,7,cloudy,95.79,1.49,4.17,5.66,5.96,11.06,1,DISTRIBUTE,-1.62,1,DISTRIBUTE,-1.62,0.0
6,1,3,57,3,8,cloudy,95.79,2.52,5.44,7.96,5.76,11.04,1,DISTRIBUTE,-0.924,1,DISTRIBUTE,-0.924,0.0
6,1,3,58,3,9,cloudy,95.79,3.62,6.9,10.52,5.77,12.64,1,DISTRIBUTE,-0.636,1,DISTRIBUTE,-0.636,0.0
6,1,3,59,3,10,cloudy,95.79,4.23,4.79,9.02,5.46,6.6,0,STORE,-0.2405,0,STORE,-0.2405,0.0
6,1,3,60,3,11,cloudy,100,4.45,5.17,9.62,5.37,6.44,0,STORE,-0.481,0,STORE,-0.481,0.0
6,1,3,61,3,12,cloudy,100,4.84,6.36,11.2,4.96,7.7,0,STORE,-0.56,0,STORE,-0.56,0.0
6,1,3,62,3,13,cloudy,100,4.8,7.11,11.91,4.74,6.6,0,STORE,-0.5955,0,STORE,-0.5955,0.0
6,1,3,63,3,14,cloudy,100,4.17,5.78,9.95,5.15,7.58,0,STORE,-0.4975,0,STORE,-0.4975,0.0
6,1,3,64,3,15,cloudy,100,3.55,6.41,9.96,5.24,6.53,0,STORE,-0.498,0,STORE,-0.498,0.0
6,1,3,65,3,16,cloudy,100,2.74,6.55,9.29,4.73,7.42,0,STORE,-0.4645,0,STORE,-0.4645,0.0
6,1,3,66,3,17,cloudy,100,1.22,5.79,7.01,12.23,7.19,2,SELL,0.8573,2,SELL,0.8573,0.0
6,1,3,67,3,18,cloudy,92.81,0.24,6.17,6.41,11.55,11.18,2,SELL,0.7404,0,STORE,-0.0,-0.7404
6,1,3,68,3,19,cloudy,99.22,0.06,5.27,5.33,11.64,11.49,2,SELL,0.6204,2,SELL,0.6204,0.0
6,1,3,69,3,20,cloudy,87.73,0.17,5.35,5.52,12.44,12.65,2,SELL,0.6867,0,STORE,-0.0,-0.6867
6,1,3,70,3,21,cloudy,93.25,0.5,6.95,7.45,6.74,11.02,1,DISTRIBUTE,-1.071,0,STORE,-0.035,1.036
6,1,3,71,3,22,cloudy,100,0.5,6.78,7.28,6.7,7.72,1,DISTRIBUTE,-0.132,1,DISTRIBUTE,-0.132,0.0
6,1,3,72,3,23,cloudy,100,0.12,4.39,4.51,6.87,7.05,1,DISTRIBUTE,-0.762,1,DISTRIBUTE,-0.762,0.0
6,1,3,73,4,0,stormy,100,0.0,10.82,10.82,2.53,3.28,1,DISTRIBUTE,-0.1508,1,DISTRIBUTE,-0.1508,0.0
6,1,3,74,4,1,stormy,100,0.0,10.32,10.32,3.15,4.85,1,DISTRIBUTE,-0.1094,1,DISTRIBUTE,-0.1094,0.0
6,1,3,75,4,2,stormy,100,0.0,11.43,11.43,2.93,3.13,1,DISTRIBUTE,-0.166,1,DISTRIBUTE,-0.166,0.0
6,1,3,76,4,3,stormy,100,0.0,10.21,10.21,2.9,4.26,1,DISTRIBUTE,-0.119,1,DISTRIBUTE,-0.119,0.0
6,1,3,77,4,4,stormy,100,0.0,12.81,12.81,3.23,3.55,1,DISTRIBUTE,-0.1852,1,DISTRIBUTE,-0.1852,0.0
6,1,3,78,4,5,stormy,100,0.0,8.03,8.03,3.3,3.29,1,DISTRIBUTE,-0.0948,1,DISTRIBUTE,-0.0948,0.0
6,1,3,79,4,6,stormy,100,0.0,13.12,13.12,5.7,6.61,1,DISTRIBUTE,-0.1302,1,DISTRIBUTE,-0.1302,0.0
6,1,3,80,4,7,stormy,100,0.0,13.77,13.77,5.59,12.18,1,DISTRIBUTE,-0.0318,1,DISTRIBUTE,-0.0318,0.0
6,1,3,81,4,8,stormy,100,0.0,13.93,13.93,5.8,12.13,1,DISTRIBUTE,-0.036,1,DISTRIBUTE,-0.036,0.0
6,1,3,82,4,9,stormy,100,0.0,11.04,11.04,6.08,11.74,1,DISTRIBUTE,-0.21,1,DISTRIBUTE,-0.21,0.0
6,1,3,83,4,10,stormy,100,0.0,10.48,10.48,5.23,6.75,1,DISTRIBUTE,-0.0746,1,DISTRIBUTE,-0.0746,0.0
6,1,3,84,4,11,stormy,100,0.0,9.83,9.83,5.25,7.66,1,DISTRIBUTE,-0.0434,1,DISTRIBUTE,-0.0434,0.0
6,1,3,85,4,12,stormy,100,0.0,13.66,13.66,5.36,6.31,1,DISTRIBUTE,-0.147,1,DISTRIBUTE,-0.147,0.0
6,1,3,86,4,13,stormy,100,0.0,12.28,12.28,5.41,6.36,1,DISTRIBUTE,-0.1184,1,DISTRIBUTE,-0.1184,0.0
6,1,3,87,4,14,stormy,100,0.0,11.01,11.01,4.71,6.36,1,DISTRIBUTE,-0.093,1,DISTRIBUTE,-0.093,0.0
6,1,3,88,4,15,stormy,100,0.0,13.99,13.99,4.73,7.6,1,DISTRIBUTE,-0.1278,1,DISTRIBUTE,-0.1278,0.0
6,1,3,89,4,16,stormy,100,0.0,13.35,13.35,5.2,6.08,1,DISTRIBUTE,-0.1454,1,DISTRIBUTE,-0.1454,0.0
6,1,3,90,4,17,stormy,100,0.0,11.8,11.8,12.41,7.74,2,SELL,1.4644,1,DISTRIBUTE,-0.0812,-1.5456
6,1,3,91,4,18,stormy,100,0.0,12.39,12.39,11.96,12.69,2,SELL,1.4818,1,DISTRIBUTE,-0.09,-1.5718
6,1,3,92,4,19,stormy,100,0.0,13.6,13.6,12.23,11.86,2,SELL,1.6633,1,DISTRIBUTE,-0.0348,-1.6981
6,1,3,93,4,20,stormy,100,0.0,12.51,12.51,12.32,11.81,2,SELL,1.5412,1,DISTRIBUTE,-0.014,-1.5552
6,1,3,94,4,21,stormy,100,0.0,12.31,12.31,7.09,11.32,1,DISTRIBUTE,-0.0198,1,DISTRIBUTE,-0.0198,0.0
6,1,3,95,4,22,stormy,100,0.0,10.91,10.91,6.53,7.19,1,DISTRIBUTE,-0.0744,1,DISTRIBUTE,-0.0744,0.0
6,1,3,96,4,23,stormy,100,0.0,12.21,12.21,7.24,6.79,1,DISTRIBUTE,-0.1084,1,DISTRIBUTE,-0.1084,0.0
6,1,3,97,5,0,stormy,100,0.0,9.45,9.45,2.97,3.04,1,DISTRIBUTE,-0.1282,1,DISTRIBUTE,-0.1282,0.0
6,1,3,98,5,1,stormy,100,0.0,11.83,11.83,3.04,4.56,1,DISTRIBUTE,-0.1454,1,DISTRIBUTE,-0.1454,0.0
6,1,3,99,5,2,stormy,100,0.0,13.28,13.28,2.62,3.33,1,DISTRIBUTE,-0.199,1,DISTRIBUTE,-0.199,0.0
6,1,3,100,5,3,stormy,100,0.0,10.42,10.42,3.27,4.31,1,DISTRIBUTE,-0.1222,1,DISTRIBUTE,-0.1222,0.0
6,1,3,101,5,4,stormy,100,0.0,8.39,8.39,2.85,4.2,1,DISTRIBUTE,-0.0838,1,DISTRIBUTE,-0.0838,0.0
6,1,3,102,5,5,stormy,100,0.0,11.17,11.17,2.66,3.2,1,DISTRIBUTE,-0.1594,1,DISTRIBUTE,-0.1594,0.0
6,1,3,103,5,6,stormy,100,0.0,11.82,11.82,6.48,6.68,1,DISTRIBUTE,-0.1028,1,DISTRIBUTE,-0.1028,0.0
6,1,3,104,5,7,stormy,100,0.0,11.04,11.04,5.69,11.7,1,DISTRIBUTE,-0.198,1,DISTRIBUTE,-0.198,0.0
6,1,3,105,5,8,stormy,100,0.0,11.16,11.16,5.76,12.02,1,DISTRIBUTE,-0.258,1,DISTRIBUTE,-0.258,0.0
6,1,3,106,5,9,stormy,100,0.0,13.82,13.82,6.27,12.02,1,DISTRIBUTE,-0.036,1,DISTRIBUTE,-0.036,0.0
6,1,3,107,5,10,stormy,100,0.0,12.11,12.11,4.6,7.66,1,DISTRIBUTE,-0.089,1,DISTRIBUTE,-0.089,0.0
6,1,3,108,5,11,stormy,100,0.0,13.78,13.78,4.66,7.2,1,DISTRIBUTE,-0.1316,1,DISTRIBUTE,-0.1316,0.0
6,1,3,109,5,12,stormy,100,0.0,11.57,11.57,4.92,6.11,1,DISTRIBUTE,-0.1092,1,DISTRIBUTE,-0.1092,0.0
6,1,3,110,5,13,stormy,100,0.0,8.59,8.59,4.95,6.1,1,DISTRIBUTE,-0.0498,1,DISTRIBUTE,-0.0498,0.0
6,1,3,111,5,14,stormy,100,0.0,13.03,13.03,5.44,7.52,1,DISTRIBUTE,-0.1102,1,DISTRIBUTE,-0.1102,0.0
6,1,3,112,5,15,stormy,100,0.0,12.67,12.67,5.1,7.24,1,DISTRIBUTE,-0.1086,1,DISTRIBUTE,-0.1086,0.0
6,1,3,113,5,16,stormy,100,0.0,13.75,13.75,5.02,6.26,1,DISTRIBUTE,-0.1498,1,DISTRIBUTE,-0.1498,0.0
6,1,3,114,5,17,stormy,100,0.0,11.27,11.27,12.38,6.03,2,SELL,1.3952,1,DISTRIBUTE,-0.1048,-1.5
6,1,3,115,5,18,stormy,100,0.0,12.08,12.08,12.29,11.68,2,SELL,1.4846,1,DISTRIBUTE,-0.008,-1.4926
6,1,3,116,5,19,stormy,100,0.0,10.86,10.86,12.05,12.45,2,SELL,1.3086,1,DISTRIBUTE,-0.477,-1.7856
6,1,3,117,5,20,stormy,100,0.0,13.16,13.16,11.59,12.01,2,SELL,1.5252,1,DISTRIBUTE,-0.023,-1.5482
6,1,3,118,5,21,stormy,100,0.0,12.58,12.58,7.07,11.46,1,DISTRIBUTE,-0.0224,1,DISTRIBUTE,-0.0224,0.0
6,1,3,119,5,22,stormy,100,0.0,13.6,13.6,6.57,7.45,1,DISTRIBUTE,-0.123,1,DISTRIBUTE,-0.123,0.0
6,1,3,120,5,23,stormy,100,0.0,13.03,13.03,6.96,7.93,1,DISTRIBUTE,-0.102,1,DISTRIBUTE,-0.102,0.0
6,1,3,121,6,0,sunny,100,0.13,3.85,3.98,7.05,4.06,1,DISTRIBUTE,-0.024,1,DISTRIBUTE,-0.024,0.0
6,1,3,122,6,1,sunny,100,0.42,4.57,4.99,7.81,3.8,0,STORE,-0.2495,0,STORE,-0.2495,0.0
6,1,3,123,6,2,sunny,100,0.09,5.56,5.65,7.47,4.72,0,STORE,-0.2825,0,STORE,-0.2825,0.0
6,1,3,124,6,3,sunny,100,0.06,3.79,3.85,7.55,3.21,0,STORE,-0.1925,0,STORE,-0.1925,0.0
6,1,3,125,6,4,sunny,100,0.07,4.08,4.15,7.32,3.82,0,STORE,-0.2075,0,STORE,-0.2075,0.0
6,1,3,126,6,5,sunny,100,0.29,4.14,4.43,7.45,4.76,1,DISTRIBUTE,-0.099,1,DISTRIBUTE,-0.099,0.0
6,1,3,127,6,6,sunny,100,0.29,4.91,5.2,15.04,6.33,2,SELL,0.7821,2,SELL,0.7821,0.0
6,1,3,128,6,7,sunny,93.67,3.97,3.98,7.95,15.41,12.02,2,SELL,1.2251,2,SELL,1.2251,0.0
6,1,3,129,6,8,sunny,81.65,7.98,3.22,11.2,14.87,12.71,2,SELL,1.6654,2,SELL,1.6654,0.0
6,1,3,130,6,9,sunny,68.94,10.73,4.39,15.12,15.45,11.6,2,SELL,2.356,2,SELL,2.356,0.0
6,1,3,131,6,10,sunny,57.34,13.44,2.13,15.57,12.89,7.97,2,SELL,2.027,2,SELL,2.027,0.0
6,1,3,132,6,11,sunny,49.37,14.56,4.64,19.2,12.16,7.12,2,SELL,2.3547,2,SELL,2.3547,0.0
6,1,3,133,6,12,sunny,42.25,15.35,2.04,17.39,12.51,6.69,2,SELL,2.1955,2,SELL,2.1955,0.0
6,1,3,134,6,13,sunny,35.56,14.89,3.63,18.52,12.47,6.58,2,SELL,2.3294,2,SELL,2.3294,0.0
6,1,3,135,6,14,sunny,28.98,13.26,3.6,16.86,12.84,6.19,2,SELL,2.1648,2,SELL,2.1648,0.0
6,1,3,136,6,15,sunny,22.79,10.71,2.75,13.46,12.96,6.44,2,SELL,1.7444,2,SELL,1.7444,0.0
6,1,3,137,6,16,sunny,16.35,7.54,4.49,12.03,12.23,7.14,2,SELL,1.4713,2,SELL,1.4713,0.0
6,1,3,138,6,17,sunny,9.21,4.27,2.71,6.98,29.53,6.23,2,SELL,2.0612,2,SELL,2.0612,0.0
6,1,3,139,6,18,sunny,2.98,0.33,2.21,2.54,30.16,12.23,2,SELL,-3.8589,2,SELL,-3.8589,0.0
6,1,3,140,6,19,sunny,0,0.05,5.87,5.92,29.83,11.27,2,SELL,-3.8691,2,SELL,-3.8691,0.0
6,1,3,141,6,20,sunny,0,0.4,3.07,3.47,30.2,12.56,2,SELL,-5.2321,2,SELL,-5.2321,0.0
6,1,3,142,6,21,sunny,0,0.38,3.5,3.88,17.47,11.55,2,SELL,-5.0972,2,SELL,-5.0972,0.0
6,1,3,143,6,22,sunny,0,0.31,2.09,2.4,17.27,6.18,2,SELL,-2.6755,2,SELL,-2.6755,0.0
6,1,3,144,6,23,sunny,0,0.03,5.02,5.05,17.52,7.95,2,SELL,-3.0902,2,SELL,-3.0902,0.0
6,1,3,145,7,0,sunny,0,0.17,3.7,3.87,3.22,4.75,1,DISTRIBUTE,-0.264,1,DISTRIBUTE,-0.264,0.0
6,1,3,146,7,1,sunny,0,0.28,4.55,4.83,3.12,4.83,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
6,1,3,147,7,2,sunny,4.83,0.11,5.56,5.67,2.64,3.09,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
6,1,3,148,7,3,sunny,10.5,0.1,3.53,3.63,3.33,4.15,1,DISTRIBUTE,-0.156,1,DISTRIBUTE,-0.156,0.0
6,1,3,149,7,4,sunny,10.5,0.13,5.5,5.63,3.37,4.99,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
6,1,3,150,7,5,sunny,16.13,0.41,4.27,4.68,2.66,3.91,1,DISTRIBUTE,-0.0,0,STORE,-0.0,0.0
6,1,3,151,7,6,sunny,20.81,0.19,2.9,3.09,5.57,6.72,1,DISTRIBUTE,-1.089,1,DISTRIBUTE,-1.089,0.0
6,1,3,152,7,7,sunny,20.81,4.36,3.68,8.04,5.63,11.18,1,DISTRIBUTE,-0.942,1,DISTRIBUTE,-0.942,0.0
6,1,3,153,7,8,sunny,20.81,7.72,2.31,10.03,5.81,12.34,1,DISTRIBUTE,-0.693,1,DISTRIBUTE,-0.693,0.0
6,1,3,154,7,9,sunny,20.81,10.93,3.36,14.29,6.38,11.78,0,STORE,-0.0,0,STORE,-0.0,0.0
6,1,3,155,7,10,sunny,35.1,13.22,5.65,18.87,5.25,7.35,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,156,7,11,sunny,53.97,14.86,4.24,19.1,5.18,6.63,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,157,7,12,sunny,73.07,15.02,2.99,18.01,5.34,7.61,0,STORE,0.02,0,STORE,0.02,0.0
6,1,3,158,7,13,sunny,91.08,14.5,5.13,19.63,4.71,6.9,0,STORE,-0.5355,0,STORE,-0.5355,0.0
6,1,3,159,7,14,sunny,100,13.45,4.31,17.76,5.42,6.5,0,STORE,-0.888,0,STORE,-0.888,0.0
6,1,3,160,7,15,sunny,100,10.64,4.83,15.47,5.24,7.45,0,STORE,-0.7735,0,STORE,-0.7735,0.0
6,1,3,161,7,16,sunny,100,7.74,3.2,10.94,5.26,6.44,0,STORE,-0.547,0,STORE,-0.547,0.0
6,1,3,162,7,17,sunny,100,4.13,2.11,6.24,12.23,7.39,2,SELL,0.7632,2,SELL,0.7632,0.0
6,1,3,163,7,18,sunny,92.61,0.4,3.9,4.3,12.11,12.36,2,SELL,0.5207,2,SELL,0.5207,0.0
6,1,3,164,7,19,sunny,80.25,0.4,3.08,3.48,12.34,11.44,2,SELL,0.4294,2,SELL,0.4294,0.0
6,1,3,165,7,20,sunny,68.81,0.13,2.08,2.21,12.28,12.36,2,SELL,0.2914,2,SELL,0.2914,0.0
6,1,3,166,7,21,sunny,56.45,0.43,5.93,6.36,7.44,11.15,1,DISTRIBUTE,-1.417,1,DISTRIBUTE,-1.417,0.0
6,1,3,167,7,22,sunny,56.45,0.14,2.54,2.68,6.59,6.57,1,DISTRIBUTE,-1.147,1,DISTRIBUTE,-1.147,0.0
6,1,3,168,7,23,sunny,56.45,0.0,2.59,2.59,6.56,7.11,1,DISTRIBUTE,-1.336,1,DISTRIBUTE,-1.336,0.0
